path,category,top_level,lines
docs/README.md,archive_doc_or_report,docs,46
docs/center_token_v2_results.md,archive_doc_or_report,docs,197
docs/codex-handoffs/current_workspace_handoff.md,archive_doc_or_report,docs,394
docs/ecg_digital_thresholds.md,archive_doc_or_report,docs,153
docs/ecgtwin_super5_digital_gt_validation.json,archive_doc_or_report,docs,1053
docs/ecgtwin_super5_digital_gt_validation.md,archive_doc_or_report,docs,189
docs/experiment_summary_for_advisor.md,archive_doc_or_report,docs,583
docs/label_strategy.md,archive_doc_or_report,docs,543
docs/module_ablation_1_real_vs_synth.md,archive_doc_or_report,docs,196
docs/pipelines/agents_md_organization_suggestions_20260529.md,archive_doc_or_report,docs,59
docs/pipelines/ai_agent_workspace_refactor_plan_20260604.md,archive_doc_or_report,docs,1060
docs/pipelines/center_style_classifier_pipeline.md,archive_doc_or_report,docs,1342
docs/pipelines/current_reproduction_pipeline.md,archive_doc_or_report,docs,1313
docs/pipelines/data_layer_refactor_plan_20260619.md,archive_doc_or_report,docs,219
docs/pipelines/dataset_preprocessing_pipeline.md,archive_doc_or_report,docs,790
docs/pipelines/ecgfounder_frozen_linear_probe_pipeline.md,archive_doc_or_report,docs,884
docs/pipelines/ecgtwin_author_repro_pipeline.md,archive_doc_or_report,docs,365
docs/pipelines/ecgtwin_center_prompt_token_pipeline.md,archive_doc_or_report,docs,2506
docs/pipelines/efficientnetv2_training_pipeline.md,archive_doc_or_report,docs,656
docs/pipelines/final_round_ablation_pipeline.md,archive_doc_or_report,docs,543
docs/pipelines/graduate_project.md,archive_doc_or_report,docs,4195
docs/pipelines/latent_hull_online_at_pipeline.md,archive_doc_or_report,docs,2505
docs/pipelines/managed_v6_main_repro_20260528.md,archive_doc_or_report,docs,104
docs/pipelines/next_auto_execution_plan.md,archive_doc_or_report,docs,1139
docs/pipelines/pn2021_c_corruption_benchmark_pipeline.md,archive_doc_or_report,docs,727
docs/pipelines/pn2021_v3_reevaluation_pipeline.md,archive_doc_or_report,docs,236
docs/pipelines/pn2021c_candidate_inventory_20260630.md,archive_doc_or_report,docs,458
docs/pipelines/pn2021c_dual_model_corruption_calibration_plan_20260618.md,archive_doc_or_report,docs,600
docs/pipelines/pn2021c_vae_augmix_recovery_goal_plan_20260613.md,archive_doc_or_report,docs,684
docs/pipelines/pn2021c_vae_lhat_augmix_execution_plan_20260618.md,archive_doc_or_report,docs,445
docs/pipelines/ptbxl_ecgtwin_offline_pgd_at_pipeline.md,archive_doc_or_report,docs,704
docs/pipelines/ptbxl_prompt_token_boundary_at_pipeline.md,archive_doc_or_report,docs,345
docs/pipelines/refactor_fact_check_decision_20260527.md,archive_doc_or_report,docs,819
docs/pipelines/refactor_phase12_handoff_20260528.md,archive_doc_or_report,docs,115
docs/pipelines/refactor_preflight_20260614.md,archive_doc_or_report,docs,279
docs/pipelines/refactor_source_of_truth_20260527.md,archive_doc_or_report,docs,564
docs/pipelines/run_record_management_20260529.md,archive_doc_or_report,docs,99
docs/pipelines/streamlit_tensorrt_demo_pipeline.md,archive_doc_or_report,docs,695
docs/pipelines/super5_label_mapping_pipeline.md,archive_doc_or_report,docs,451
docs/pipelines/v7_sjr_rgq_effnet_mainline_repro_20260528.md,archive_doc_or_report,docs,61
docs/reports/README.md,archive_doc_or_report,docs,18
docs/superpowers/plans/2026-06-05-mainline-refactor.md,archive_doc_or_report,docs,84
docs/superpowers/plans/2026-06-05-mainline-rerun-with-benchmark-vae.md,archive_doc_or_report,docs,257
docs/superpowers/plans/2026-06-05-paper-safety-typed-adapter-refactor.md,archive_doc_or_report,docs,1471
docs/superpowers/plans/2026-06-15-calibrated-latent-augmix.md,archive_doc_or_report,docs,151
docs/superpowers/plans/2026-06-15-ecgfounder-vae-augmix-pn2021c-eval.md,archive_doc_or_report,docs,235
docs/superpowers/plans/2026-06-16-ecgfounder-raw1000-parity.md,archive_doc_or_report,docs,838
docs/superpowers/plans/2026-06-30-official-s5-composite-mainline.md,archive_doc_or_report,docs,154
docs/superpowers/plans/2026-06-30-pn2021c-vae-lhat-agent-refactor.md,archive_doc_or_report,docs,554
docs/superpowers/plans/2026-07-01-breaking-refactor-archive-legacy.md,archive_doc_or_report,docs,543
docs/synth_anchored_super5_pilot_summary_final.md,archive_doc_or_report,docs,167
docs/training/efficientnet_training.md,archive_doc_or_report,docs,357
docs/triple_labels_metrics_for_advisor.md,archive_doc_or_report,docs,344
configs/experiments/benchmark_fcn_wang_vae_noaug_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,20
configs/experiments/benchmark_inception1d_vae_noaug_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,20
configs/experiments/benchmark_resnet1d_vae_noaug_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_direct_corrupted_k500_supervised_officials5_depth23_ep10_chapman_shaoxing_20260701.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_direct_corrupted_k500_supervised_officials5_depth23_ep10_cpsc_20260701.yaml,archive_historical_config,configs,65
configs/experiments/ecgfounder_direct_corrupted_k500_supervised_officials5_depth23_ep10_georgia_20260701.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_direct_corrupted_k500_supervised_officials5_depth23_ep10_ningbo_20260701.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_k500_fullft_locked_seed20260601.yaml,archive_historical_config,configs,25
configs/experiments/ecgfounder_k500_fullft_locked_seed20260601_chapman_shaoxing_20260622.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_k500_fullft_locked_seed20260601_cpsc_20260622.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_k500_fullft_locked_seed20260601_georgia_20260622.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_k500_fullft_locked_seed20260601_ningbo_20260622.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_raw_augmix_novae_officials5_depth23cycle_ep10_chapman_shaoxing_20260701.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_raw_augmix_novae_officials5_depth23cycle_ep10_cpsc_20260701.yaml,archive_historical_config,configs,54
configs/experiments/ecgfounder_raw_augmix_novae_officials5_depth23cycle_ep10_georgia_20260701.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_raw_augmix_novae_officials5_depth23cycle_ep10_ningbo_20260701.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_vae_lhat_augmix_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,28
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_chapman_shaoxing_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_cpsc_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_cached_georgia_20260621.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_chapman_shaoxing_20260622.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_cpsc_20260622.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_georgia_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_k500.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_dense_ningbo_20260622.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_georgia_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_k500.yaml,archive_historical_config,configs,54
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_ningbo_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_tail2_georgia_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_tail2_k500.yaml,archive_historical_config,configs,21
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_tail3_georgia_20260621.yaml,archive_historical_config,configs,11
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_aligned_effnet_sota_tail3_k500.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_chapman_shaoxing_20260622.yaml,archive_historical_config,configs,24
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_cpsc_20260622.yaml,archive_historical_config,configs,24
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_dense_k500.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_georgia_20260622.yaml,archive_historical_config,configs,24
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_k500.yaml,archive_historical_config,configs,61
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_ningbo_20260622.yaml,archive_historical_config,configs,24
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_tail2_k500.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_cand93_matched_seed20260601_tail3_k500.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_locked_current_chapman_shaoxing_20260621.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_locked_current_cpsc_20260621.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_locked_current_georgia_20260621.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_locked_current_ningbo_20260621.yaml,archive_historical_config,configs,20
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_cpsc_20260623.yaml,archive_historical_config,configs,63
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_georgia_20260623.yaml,archive_historical_config,configs,22
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_chapman_shaoxing_20260623.yaml,archive_historical_config,configs,45
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_cpsc_20260623.yaml,archive_historical_config,configs,36
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_georgia_20260623.yaml,archive_historical_config,configs,36
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_ningbo_20260623.yaml,archive_historical_config,configs,45
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_chapman_shaoxing_20260624.yaml,archive_historical_config,configs,46
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_cpsc_20260624.yaml,archive_historical_config,configs,46
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_georgia_20260624.yaml,archive_historical_config,configs,46
configs/experiments/ecgfounder_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_ningbo_20260624.yaml,archive_historical_config,configs,46
configs/experiments/ecgfounder_vae_lhat_fullpool_raw_augmix_w1_m100_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,55
configs/experiments/ecgfounder_vae_lhat_fullpool_raw_augmix_w1_m100_last_epoch_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,15
configs/experiments/ecgfounder_vae_lhat_k500_v6_smoke.yaml,archive_historical_config,configs,36
configs/experiments/ecgfounder_vae_lhat_officials5_noaug_ablation_ep10_chapman_shaoxing_20260701.yaml,archive_historical_config,configs,19
configs/experiments/ecgfounder_vae_lhat_officials5_noaug_ablation_ep10_cpsc_20260701.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_officials5_noaug_ablation_ep10_georgia_20260701.yaml,archive_historical_config,configs,23
configs/experiments/ecgfounder_vae_lhat_officials5_noaug_ablation_ep10_ningbo_20260701.yaml,archive_historical_config,configs,19
configs/experiments/effnet_raw_augmix_novae_officials5_depth23cycle_ep60_chapman_shaoxing.yaml,archive_historical_config,configs,48
configs/experiments/effnet_raw_augmix_novae_officials5_depth23cycle_ep60_cpsc.yaml,archive_historical_config,configs,48
configs/experiments/effnet_raw_augmix_novae_officials5_depth23cycle_ep60_georgia.yaml,archive_historical_config,configs,48
configs/experiments/effnet_raw_augmix_novae_officials5_depth23cycle_ep60_ningbo.yaml,archive_historical_config,configs,48
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand09_highfreq_chapman_shaoxing.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand09_highfreq_georgia.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand09_highfreq_missing3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand09_highfreq_ningbo.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand10_advheavy_chapman_shaoxing.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand10_advheavy_georgia.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand10_advheavy_missing3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand10_advheavy_ningbo.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand11_opcycle_rawheavy.yaml,archive_historical_config,configs,51
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand12_rawspace_advbce.yaml,archive_historical_config,configs,52
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand13_targetrealraw.yaml,archive_historical_config,configs,53
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand14_powerfocus.yaml,archive_historical_config,configs,65
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand14b_powerfocus_fit.yaml,archive_historical_config,configs,25
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand15_freq_cpsc.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand16_nosource_anchor_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand16_purebuffer_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand17_trainproxy_rawtarget_cpsc.yaml,archive_historical_config,configs,61
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand18_trainproxy_hardvae_cpsc.yaml,archive_historical_config,configs,24
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand19_trainproxy_rawcons_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand20_trainproxy_shiftmask_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand21_lowptb_balanced_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand22_lowptb_hardvae_cpsc.yaml,archive_historical_config,configs,25
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand23_lowptb_bufferheavy_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand24_lowptb_shiftmask_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand25_freshbuf_advchain_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand26_boundary_freshbuf_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand27_lfmask_focus_cpsc.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand28_hardrefresh_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand29_q2048_rescore_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand30_q2048_midvae_cpsc.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand30_q2048_midvae_missing3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand31_q2048_bufferdominant_cpsc.yaml,archive_historical_config,configs,24
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand31_q2048_bufferdominant_missing3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand32_q2048_lfmask_focus_cpsc.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand32_q2048_lfmask_focus_missing3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand33_q2048_bufdom_powerfocus_cpsc.yaml,archive_historical_config,configs,31
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand33_q2048_bufdom_powerfocus_missing3.yaml,archive_historical_config,configs,38
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand34_q2048_advchain20_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand35_advchain_balanced_ops_chapman_shaoxing.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand35_advchain_balanced_ops_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand35_advchain_balanced_ops_georgia.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand35_advchain_balanced_ops_ningbo.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand36_q2048_hardop_inclusive_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand37_trainproxy16_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand38_trainproxy16_hardop_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand39_trainproxy16_boundary_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand40_bcedirect_balanced_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand41_trainproxy16_q4096_chapman_shaoxing.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand41_trainproxy16_q4096_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand41_trainproxy16_q4096_georgia.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand41_trainproxy16_q4096_ningbo.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand42_noisemask_focus_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand43_noisemask_bcedirect_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand44_short12_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand45_sourcefloor_q4096_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand46_q4096_hardop_c8_cpsc.yaml,archive_historical_config,configs,31
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand47_sourcefloor_hardop_c8_cpsc.yaml,archive_historical_config,configs,31
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand48_sourcefloor_soft_q4096_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand49_q4096_advchain_balops_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand50_q4096_hardop_bcedir_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand51_q4096_balanced_c10_cpsc.yaml,archive_historical_config,configs,34
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand52_q4096_short12_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand53_q4096_balanced_c10_b32_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand54_q4096_softcons_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand55_q4096_bcedir_c6_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand56_q4096_localclean_cpsc.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand57_q4096_c10_maskboost_b32_chapman_shaoxing.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand57_q4096_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand57_q4096_c10_maskboost_b32_georgia.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand57_q4096_c10_maskboost_b32_ningbo.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand58_q4096_c10_bcedir_b32_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand59_q4096_c10_localclean_b32_cpsc.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand60_q4096_c10_adv20_chapman_b32.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand60_q4096_c10_adv20_georgia_b32.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand60_q4096_c10_adv20_ningbo_b32.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand61_q4096_c10_fullpower_b32_cpsc.yaml,archive_historical_config,configs,20
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand62_q4096_c12_proxy16_pme_b24_cpsc.yaml,archive_historical_config,configs,33
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand63_q4096_c12_fullpower_pme_b24_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand64_q4096_c10_treal60_b32_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand65_q4096_c10_maskboost_b32_short12_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand66_q4096_c10_maskboost_b32_short18_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand67_q4096_c10_maskboost_b32_short24_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand68_q4096_c10_maskboost_adv15_b32_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand69_q4096_c10_maskboost_hull24_b32_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand70_q4096_c10_maskboost_aw32_b32_cpsc.yaml,archive_historical_config,configs,20
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand71_q8192_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand72_q8192_hull24_c10_maskboost_b32_chapman_shaoxing.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand72_q8192_hull24_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand72_q8192_hull24_c10_maskboost_b32_georgia.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand72_q8192_hull24_c10_maskboost_b32_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand73_q8192_aw32_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand74_q8192_hull24_aw32_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand75_q8192_hull24_powermask_c12_b24_cpsc.yaml,archive_historical_config,configs,33
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand76_q8192_hull24_adv30_c10_maskboost_b32_cpsc.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand77_q8192_hull24_adv25_powermask_c12_b24_cpsc.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand78_q8192_hull24_c10_maskboost_b32_ep45_cpsc.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand79_q8192_hull24_powermask_bcedir_c12_b24_cpsc.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand80_q8192_hull24_hardopinc_c12_b24_cpsc.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand81_q8192_hull24_powermask_rawheavy_c12_b24_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand82_q8192_hull30_powermask_c12_b24_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand83_q8192_hull35_powermask_c12_b24_cpsc.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand84_q8192_hull24_c10_maskboost_b32_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand85_q8192_hull24_c10_maskboost_b32_ep45_georgia.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand86_q8192_hull24_c10_maskboost_b32_ep45_ningbo.yaml,archive_historical_config,configs,21
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand87_q8192_hull24_powermask_rawheavy_c12_b24_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,39
